id;sentence;sentenceForeign;words;sound;visible;created
73;{"sentences": [{"sentence":"Dvojčlennou posádku _ tvoří vzadu sedící kormidelník a vpředu sedící háček.","translation":"","solution":["kánoe"], "distractors":[] },{"sentence":"Nasedl na _ a ukázal nám eskymácký obrat.","translation":"","solution":["kajak"], "distractors":[] },{"sentence":"Snadno se ubránil, protože ovládá _ .","translation":"","solution":["karate"], "distractors":[] },{"sentence":"Výkon našeho týmu byla bohužel úplná _ .","translation":"","solution":["katastrofa"], "distractors":[] },{"sentence":"Kanadští hokejisté byli ve formě a průběh zápasu tak byl hotová _ .","translation":"","solution":["kanonáda"], "distractors":[] }] };;;;1;2019-12-01 17:13:27
74;{"sentences": [{"sentence":"Nejlepší český _ se v závodě umístil na pěkném 3. místě.","translation":"","solution":["reprezentant"], "distractors":[] },{"sentence":"Italský _ se neudržel a začal na své hráče křičet.","translation":"","solution":["trenér"], "distractors":[] },{"sentence":"V průběhu zápasu _ zmínil několik zajímavostí z historie obou týmů.","translation":"","solution":["komentátor"], "distractors":[] },{"sentence":"Jeho výkon byl slabý, předvedl se dnes jako úplný _ .","translation":"","solution":["amatér"], "distractors":[] },{"sentence":"Kvůli nepřízni počasí se hlavní _ rozhodl závod přerušit.","translation":"","solution":["organizátor"], "distractors":[] }] };;;;1;2019-12-01 17:13:27
75;{"sentences": [{"sentence":"Tradice japonského bojového umění _ je v Ústí dlouhá už jedenapadesát let.","translation":"","solution":["judo"], "distractors":[] },{"sentence":"A kdo nechce bruslit, může si zahrát _ .","translation":"","solution":["curling"], "distractors":[] },{"sentence":"O pár minut dříve se s nimi na řece převrhl _ .","translation":"","solution":["raft"], "distractors":[] },{"sentence":"Hodinu před zápasem si oblékl _ .","translation":"","solution":["dres"], "distractors":[] }] };;;;1;2019-12-01 17:13:28
76;{"sentences": [{"sentence":"Poslední _ eura a dalších evropských měn vůči americkému dolaru měla na revizi největší dopad.","translation":"","solution":["devalvace"], "distractors":[] },{"sentence":"Předložená _ rozvoje firmy nebyla přijata s nadšením.","translation":"","solution":["koncepce"], "distractors":[] },{"sentence":"U mnoha pracovníků je patrná slabá _ .","translation":"","solution":["motivace"], "distractors":[] },{"sentence":"Je důležité vědět, jakou možnost _ mají ti občané, kteří součástí samosprávy nejsou.","translation":"","solution":["participace"], "distractors":[] }] };;;;1;2019-12-01 17:14:34
77;{"sentences": [{"sentence":"Konstruktér předložil návrh _ výrobních procesů.","translation":"","solution":["optimalizace"], "distractors":[] },{"sentence":"Humanitární pomoc zajišťují na místě zatím pouze neziskové _ .","translation":"","solution":["organizace"], "distractors":[] },{"sentence":"Cenu akcií firmy výrazně ovlivnily _ .","translation":"","solution":["spekulace"], "distractors":[] },{"sentence":"Pro firmy v tomto regionu je typická vysoká míra _ na jedno odvětví.","translation":"","solution":["specializace"], "distractors":[] }] };;;;1;2019-12-01 17:14:34
78;{"sentences": [{"sentence":"V devadesátých letech rostly příjmy rychleji než _ .","translation":"","solution":["inflace"], "distractors":[] },{"sentence":"Zdražení kvůli vyšší DPH by měla pokrýt _ penzí.","translation":"","solution":["valorizace"], "distractors":[] },{"sentence":"Na všechno zboží se vztahují běžné možnosti _ nebo vrácení zboží.","translation":"","solution":["reklamace"], "distractors":[] },{"sentence":"Politický vývoj neodrážel _ v oblasti hospodářské základny.","translation":"","solution":["transformace"], "distractors":[] }] };;;;1;2019-12-01 17:14:35
79;{"sentences": [{"sentence":"Lichvář půjčuje peníze na vysoký _ .","translation":"","solution":["úrok"], "distractors":[] },{"sentence":"Na nové vybavení kuchyně jsem si vzal bankovní _ .","translation":"","solution":["úvěr"], "distractors":[] },{"sentence":"Výši cla určuje nově zavedený _ .","translation":"","solution":["tarif"], "distractors":[] },{"sentence":"Část platu využil na to, aby snížil _ rodinného rozpočtu.","translation":"","solution":["manko"], "distractors":[] }] };;;;1;2019-12-01 17:14:35
80;{"sentences": [{"sentence":"Českým ocelářským firmám hrozí existenční problémy, poptávka i _ dramaticky klesají.","translation":"","solution":["marže"], "distractors":[] },{"sentence":"Místo zaplacení vysokého licenčního poplatku firmy platí jen měsíční _ .","translation":"","solution":["paušál"], "distractors":[] },{"sentence":"Vláda se rozhodla zvýšit _ z příjmu.","translation":"","solution":["daň"], "distractors":[] },{"sentence":"Premiér Nečas garantuje, že _ z vyšší DPH bude sloužit pouze na důchod.","translation":"","solution":["inkaso"], "distractors":[] }] };;;;1;2019-12-01 17:14:35
81;{"sentences": [{"sentence":"Jednou za rok se dělá _ všeho majetku.","translation":"","solution":["inventura"], "distractors":[] },{"sentence":"Byl prodloužena doba pro uplatnění _ .","translation":"","solution":["reklamace"], "distractors":[] },{"sentence":"Během roku se výrazně zvýšila _ firmy.","translation":"","solution":["produkce"], "distractors":[] },{"sentence":"Ropa je jejich hlavní exportní _ .","translation":"","solution":["komodita"], "distractors":[] }] };;;;1;2019-12-01 17:14:35
82;{"sentences": [{"sentence":"Ředitel nechal rychle připravit tiskovou zprávu a na odpoledne svolal _ .","translation":"","solution":["briefing"], "distractors":[] },{"sentence":"Na začátek týmové porady byl zařazen krátký _ .","translation":"","solution":["brainstorming"], "distractors":[] },{"sentence":"Koupil si auto na _ .","translation":"","solution":["leasing"], "distractors":[] },{"sentence":"Slyšel jsem to v televizním _ s panem ministrem.","translation":"","solution":["interview"], "distractors":[] }] };;;;1;2019-12-01 17:14:35
83;{"sentences": [{"sentence":"Ačkoliv poptávka již byla uhrazena, _ stále není ukončena.","translation":"","solution":["exekuce"], "distractors":[] },{"sentence":"Brazilská _ patří mezi nejrychleji se rozvíjející na jižní polokouli.","translation":"","solution":["ekonomika"], "distractors":[] },{"sentence":"Většina vytěžené ropy byla určena na _ .","translation":"","solution":["export"], "distractors":[] },{"sentence":"Informace potvdil i _ , který na úřadě nepracuje.","translation":"","solution":["externista"], "distractors":[] }] };;;;1;2019-12-01 17:14:35
84;{"sentences": [{"sentence":"Rozhodli se rozšířit _ i o běžeckou obuv.","translation":"","solution":["sortiment"], "distractors":[] },{"sentence":"V roce 1949 byl udělen vládní _ na vývoz šperků firmě Kovo.","translation":"","solution":["monopol"], "distractors":[] },{"sentence":"Tvrdí, že fiskální _ ekonomice pomůže vytvořit pracovní místa.","translation":"","solution":["stimul"], "distractors":[] },{"sentence":"Zaměstnanci hodnotili svůj pracovní _ jako přátelský a spolehlivý.","translation":"","solution":["kolektiv"], "distractors":[] }] };;;;1;2019-12-01 17:14:36
85;{"sentences": [{"sentence":"Firma se pokusila zvýšit prodej pomocí _ v denním tisku.","translation":"","solution":["inzerce"], "distractors":[] },{"sentence":"Firma se pokusila zvýšit efektivitu pomocí _ do nového vybavení.","translation":"","solution":["investice"], "distractors":[] },{"sentence":"Výnosy z divident firmy rostou, ale pomaleji než _ .","translation":"","solution":["inflace"], "distractors":[] },{"sentence":"Důvodem prodeje firmy je _ majitele.","translation":"","solution":["insolvence"], "distractors":[] }] };;;;1;2019-12-01 17:14:36
86;{"sentences": [{"sentence":"Vznikla zde _ na výrobu punčoch.","translation":"","solution":["manufaktura"], "distractors":[] },{"sentence":"Jedním z úkolů, které řeší _ , je výběr nových pracovníků.","translation":"","solution":["personalistika"], "distractors":[] },{"sentence":"Díky zavedení nových postupů se zvýšila _ práce.","translation":"","solution":["produktivita"], "distractors":[] },{"sentence":"Vědce zatěžuje věčné shánění grantů a s nimi spojená _ .","translation":"","solution":["administrativa"], "distractors":[] }] };;;;1;2019-12-01 17:14:36
87;{"sentences": [{"sentence":"Bez _ nejsou _ .","translation":"","solution":["práce","koláče"],"distractors": ["pekáče","vejce"] }]};;;;1;2019-12-23 12:19:40
88;{"sentences": [{"sentence":"Kam nechodí _ , tam chodí _ .","translation":"","solution":["slunce","lékař"],"distractors": ["měsíc","hasič","policista"] }]};;;;1;2019-12-23 12:19:40
89;{"sentences": [{"sentence":"Lepší _ v hrsti, nežli _ na střeše.","translation":"","solution":["vrabec","holub"],"distractors": ["komín","orel","dveře"] }]};;;;1;2019-12-23 12:19:40
90;{"sentences": [{"sentence":"Ryba i _ třetí den _ .","translation":"","solution":["host","smrdí"],"distractors": ["kost","voní","letí"] }]};;;;1;2019-12-23 12:19:40
91;{"sentences": [{"sentence":"Tak dlouho se chodí se _ pro vodu, až se _ utrhne.","translation":"","solution":["džbánem","ucho"],"distractors": ["sklenkou","oko","nos"] }]};;;;1;2019-12-23 12:19:40
93;{"sentences": [{"sentence":"Každá _ svůj _ chválí.","translation":"","solution":["liška","ocas"],"distractors": ["kočka","kabát","sluch","úlovek"] }]};;;;1;2019-12-23 12:19:41
94;{"sentences": [{"sentence":"Lež má krátké _ , daleko _ .","translation":"","solution":["nohy","nedojde"],"distractors": ["ruce","nedosáhne","uši"] }]};;;;1;2019-12-23 12:19:41
95;{"sentences": [{"sentence":"Jedna _ _ nedělá.","translation":"","solution":["vlaštovka","jaro"],"distractors": ["léto","podzim","sova","holka"] }]};;;;1;2019-12-23 12:19:41
96;{"sentences": [{"sentence":"Na hrubý _ hrubá _ .","translation":"","solution":["pytel","záplata"],"distractors": ["most","díra"] }]};;;;1;2019-12-23 12:19:41
97;{"sentences": [{"sentence":"Kdo se _ , nesmí do _ .","translation":"","solution":["bojí","lesa"],"distractors": ["vzdává","pekla","města","nebe"] }]};;;;1;2019-12-23 12:19:41
98;{"sentences": [{"sentence":"Boží mlýny melou _ , ale _ .","translation":"","solution":["pomalu","jistě"],"distractors": ["zrní","mouku","rychle","odvážně"] }]};;;;1;2019-12-23 12:19:42
99;{"sentences": [{"sentence":"Darovanému _ na _ nehleď.","translation":"","solution":["koni","zuby"],"distractors": ["příteli","mobilu","oči","kameru"] }]};;;;1;2019-12-23 12:19:42
100;{"sentences": [{"sentence":"Dočkej _ jako _ _ .","translation":"","solution":["času","husa","klasu"],"distractors": ["koza","oběda","ryba","vody"] }]};;;;1;2019-12-23 12:19:42
101;{"sentences": [{"sentence":"_ nepadá daleko od _ .","translation":"","solution":["Jablko","stromu"],"distractors": ["Kámen","domu","hory","sadu"] }]};;;;1;2019-12-23 13:04:48
102;{"sentences": [{"sentence":"Nechval _ před _ .","translation":"","solution":["dne","večerem"],"distractors": ["ráno","nocí","večer","ránem"] }]};;;;1;2019-12-23 13:04:48
103;{"sentences": [{"sentence":"Tichá _ _ mele.","translation":"","solution":["voda","břehy"],"distractors": ["holka","ořechy","sopka"] }]};;;;1;2019-12-23 13:04:48
104;{"sentences": [{"sentence":"Koho _ jíš, toho _ _ .","translation":"","solution":["chleba","píseň","zpívej"],"distractors": ["koláč","upeč","prodej"] }]};;;;1;2019-12-23 13:04:48
105;{"sentences": [{"sentence":"V _ poznáš _ .","translation":"","solution":["nouzi","přítele"],"distractors": ["hospodě","čerta","lese","medvěda"] }]};;;;1;2019-12-23 13:04:49
106;{"sentences": [{"sentence":"Kdo dřív _ , ten dřív _ .","translation":"","solution":["přijde","mele"],"distractors": ["odejde","seje","vaří","kosí"] }]};;;;1;2019-12-23 13:04:49
107;{"sentences": [{"sentence":"Bližší _ nežli _ .","translation":"","solution":["košile","kabát"],"distractors": ["brnění","ponožky"] }]};;;;1;2019-12-23 13:04:49
108;{"sentences": [{"sentence":"Čiň _ dobře, _ se ti _ .","translation":"","solution":["čertu","peklem","odmění"],"distractors": ["andělům","nebem","pomstí"] }]};;;;1;2019-12-23 13:04:49
109;{"sentences": [{"sentence":"Po _ je každý _ .","translation":"","solution":["bitvě","generálem"],"distractors": ["snídani","zkoušce","učitelem","pekařem"] }]};;;;1;2019-12-23 13:04:49
110;{"sentences": [{"sentence":"Oheň je dobrý _ , ale zlý _ .","translation":"","solution":["sluha","pán"],"distractors": ["hasič","doktor","mudrc"] }]};;;;1;2019-12-23 13:04:50
111;{"sentences": [{"sentence":"Kdo chce _ _ , _ si vždy najde.","translation":"","solution":["psa","bít","hůl"],"distractors": ["souseda","prohnat","strom"] }]};;;;1;2019-12-23 13:04:50
112;{"sentences": [{"sentence":"Cesta do _ je dlážděna _ _ .","translation":"","solution":["pekla","dobrými","úmysly"],"distractors": ["hospody","činy","dlaždicemi","růžovými","čerty"] }]};;;;1;2019-12-23 13:04:50
113;{"sentences": [{"sentence":"Kdo chce s _ být, musí s nimi _ .","translation":"","solution":["vlky","výt"],"distractors": ["čerty","doktory","běhat","jíst"] }]};;;;1;2019-12-23 13:04:50
