problem,sentence,solutions,fullname,pred,certainty
97,A female horse is called _ .,mare,zvirata-mix-3-uroven,mare,6.750187993049622
97,A male goat is called _ .,billy goat,zvirata-mix-3-uroven,billy goat,6.750187993049622
97,A female pig is called _ .,sow,zvirata-mix-3-uroven,sow,6.750187993049622
98,A baby goat is called _ . ,kid goat,zvirata-mix-2-uroven,kid goat,5.532844603061676
98,A baby horse is called _ .,foal,zvirata-mix-2-uroven,foal,5.532844603061676
98,A baby cow is called _ . ,calf,zvirata-mix-2-uroven,calf,5.532844603061676
98,A baby pig is called _ .,piglet,zvirata-mix-2-uroven,piglet,5.532844603061676
110,You need to _ salt and pepper.,add,cin-domacnost-2-uroven,add,4.343260407447815
110,I will _ the lemons.,squeeze,cin-domacnost-2-uroven,squeeze,4.343260407447815
110,Will you _ this picture on the wall?,hang,cin-domacnost-2-uroven,hang,4.343260407447815
110,She has to _ the plants.,water,cin-domacnost-2-uroven,water,4.343260407447815
111,Let’s _ some dinner.,cook,cin-domacnost-2-uroven,cook,5.627280235290527
111,You should _ it in cold water,soak,cin-domacnost-2-uroven,soak,5.627280235290527
111,I don’t want to _ the sweater.,wear,cin-domacnost-2-uroven,wear,5.627280235290527
111,We will _ a car.,rent,cin-domacnost-2-uroven,rent,5.627280235290527
112,My dad will _ the meat.,grill,cin-domacnost-2-uroven,grill,4.727764248847961
112,Do you _ this house?,own,cin-domacnost-2-uroven,own,4.727764248847961
112,He needs to _ the broken TV.,repair,cin-domacnost-2-uroven,repair,4.727764248847961
112,"Please, _ this mess.",clean,cin-domacnost-2-uroven,clean,4.727764248847961
113,I have a lot of clothes to _ .,iron,cin-domacnost-2-uroven,iron,4.35517680644989
113,She is going to _ a cake for you.,bake,cin-domacnost-2-uroven,bake,4.35517680644989
113,He wants to _ the seeds.,plant,cin-domacnost-2-uroven,plant,4.35517680644989
113,I still have to _ my bags.,pack,cin-domacnost-2-uroven,pack,4.35517680644989
114,Can you _ this for me?,cut,cin-domacnost-2-uroven,cut,4.5307305455207825
114,I will _ you some hot tea.,pour,cin-domacnost-2-uroven,pour,4.5307305455207825
114,You should _ the food first.,heat,cin-domacnost-2-uroven,heat,4.5307305455207825
114,He can _ the onion.,chop,cin-domacnost-2-uroven,chop,4.5307305455207825
115,Do they know how to _ ?,sew,cin-domacnost-2-uroven,sew,5.671833038330078
115,Don’t _ the meat.,fry,cin-domacnost-2-uroven,fry,5.671833038330078
115,Spices are used to _ the food.,season,cin-domacnost-2-uroven,season,5.671833038330078
115,The flowers should _ soon.,bloom,cin-domacnost-2-uroven,bloom,5.671833038330078
116,"Please, _ these documents for me.",copy,cin-domacnost-2-uroven,copy,7.326253056526184
116,Let the soup _ for half an hour.,simmer,cin-domacnost-2-uroven,simmer,7.326253056526184
116,I will _ the candles.,light,cin-domacnost-2-uroven,light,7.326253056526184
116,You should _ them in a cellar.,store,cin-domacnost-2-uroven,store,7.326253056526184
116,We often _ online.,shop,cin-domacnost-2-uroven,shop,7.326253056526184
117,You can _ the drinks in the fridge.,cool,cin-domacnost-2-uroven,cool,4.4068633913993835
117,Do you want to _ this picture?,colour,cin-domacnost-2-uroven,colour,4.4068633913993835
117,You should _ it before using.,shake,cin-domacnost-2-uroven,shake,4.4068633913993835
117,I will have to _ my own paint.,mix,cin-domacnost-2-uroven,mix,4.4068633913993835
118,Our neighbours don't have any money. They are _ .,poor,vlastnosti-lidi-2-uroven,poor,4.060489177703857
118,Your new boyfriend is so _ .,charming,vlastnosti-lidi-2-uroven,charming,4.060489177703857
118,Tammy paints a lot. She is really _ .,imaginative,vlastnosti-lidi-2-uroven,imaginative,4.060489177703857
118,There is some _ person shouting outside.,angry,vlastnosti-lidi-2-uroven,angry,4.060489177703857
119,You are too _ to drive a car.,young,vlastnosti-lidi-2-uroven,young,3.3950085639953613
119,I know him! He’s a _ singer!,famous,vlastnosti-lidi-2-uroven,famous,3.3950085639953613
119,He can be really _ sometimes.,crazy,vlastnosti-lidi-2-uroven,crazy,3.3950085639953613
119,She wants to know the answer. She is very _ .,curious,vlastnosti-lidi-2-uroven,curious,3.3950085639953613
120,They will be alright. They are _ people.,responsible,vlastnosti-lidi-2-uroven,responsible,4.385866165161133
120,Are you still _ about it?,sad,vlastnosti-lidi-2-uroven,sad,4.385866165161133
120,Believe in yourself! Be more _ !,confident,vlastnosti-lidi-2-uroven,confident,4.385866165161133
120,Mike is so _ . He only talks about ice hockey.,boring,vlastnosti-lidi-2-uroven,boring,4.385866165161133
121,I love listening to her! She is so _ .,interesting,vlastnosti-lidi-2-uroven,interesting,4.972682356834412
121,I’m too _ for this.,old,vlastnosti-lidi-2-uroven,old,4.972682356834412
121,His brother is a _ businessman.,successful,vlastnosti-lidi-2-uroven,successful,4.972682356834412
121,"Please, be _ out there.",careful,vlastnosti-lidi-2-uroven,careful,4.972682356834412
122,I like them! They are all very _ .,friendly,vlastnosti-lidi-2-uroven,friendly,3.1976034343242645
122,Jim draws all the time. He’s so _ .,creative,vlastnosti-lidi-2-uroven,creative,3.1976034343242645
122,Don’t trust him. He is a _ person.,horrible,vlastnosti-lidi-2-uroven,horrible,3.1976034343242645
122,My daughter is very _ . You should hear her talk.,amusing,vlastnosti-lidi-2-uroven,amusing,3.1976034343242645
123,She does well in school. She’s very _ .,clever,vlastnosti-lidi-2-uroven,clever,3.1777389347553253
123,There are _ criminals in the streets.,dangerous,vlastnosti-lidi-2-uroven,dangerous,3.1777389347553253
123,Tom saved us! He is very _ .,brave,vlastnosti-lidi-2-uroven,brave,3.1777389347553253
123,He didn’t mention he won because he’s _ .,humble,vlastnosti-lidi-2-uroven,humble,3.1777389347553253
124,They are such a _ couple. They never fight.,happy,vlastnosti-lidi-2-uroven,happy,3.7524831891059875
124,You shouldn’t say that someone is _ .,ugly,vlastnosti-lidi-2-uroven,ugly,3.7524831891059875
124,Barry thinks she’s _ . He will ask her on a date.,attractive,vlastnosti-lidi-2-uroven,attractive,3.7524831891059875
124,People who beat animals are _ .,cruel,vlastnosti-lidi-2-uroven,cruel,3.7524831891059875
125,Of course they are _ . Have you seen their house?,rich,vlastnosti-lidi-2-uroven,rich,3.353286385536194
125,She can wear anything. She’s very _ .,thin,vlastnosti-lidi-2-uroven,thin,3.353286385536194
125,Thank you for the advice! You are very _ .,helpful,vlastnosti-lidi-2-uroven,helpful,3.353286385536194
125,Your parents are quite _ .,agreeable,vlastnosti-lidi-2-uroven,agreeable,3.353286385536194
126,I didn’t buy anything. The shop was _ .,closed,vlastnosti-predmety-2-uroven,closed,3.159601151943207
126,Our house has six rooms. It’s really _ .,big,vlastnosti-predmety-2-uroven,big,3.159601151943207
126,Be careful. The knife is _ .,sharp,vlastnosti-predmety-2-uroven,sharp,3.159601151943207
126,There is a _ floor in my room.,wooden,vlastnosti-predmety-2-uroven,wooden,3.159601151943207
127,These shoes are too _ for me.,small,vlastnosti-predmety-2-uroven,small,3.544899582862854
127,The car is _ . There is no one in it.,empty,vlastnosti-predmety-2-uroven,empty,3.544899582862854
127,I washed my hands. Now they are _ .,clean,vlastnosti-predmety-2-uroven,clean,3.544899582862854
127,I like Mary. She is _ to me.,nice,vlastnosti-predmety-2-uroven,nice,3.544899582862854
128,I can't carry it. It's too _ .,heavy,vlastnosti-predmety-2-uroven,heavy,4.020839869976044
128,My mum has _ hair.,long,vlastnosti-predmety-2-uroven,long,4.020839869976044
128,The water is very _ here.,deep,vlastnosti-predmety-2-uroven,deep,4.020839869976044
128,All my clothes are _ .,dirty,vlastnosti-predmety-2-uroven,dirty,4.020839869976044
129,It's _ . It doesn't weigh anything.,light,vlastnosti-predmety-2-uroven,light,4.162092745304108
129,I don't want to eat. I'm _ .,full,vlastnosti-predmety-2-uroven,full,4.162092745304108
129,Is the window _ ?,open,vlastnosti-predmety-2-uroven,open,4.162092745304108
129,The ball is _ .,round,vlastnosti-predmety-2-uroven,round,4.162092745304108
130,Your skin is so _ .,smooth,vlastnosti-predmety-2-uroven,smooth,3.9381348490715027
130,He can't do it. It's too _ for him.,hard,vlastnosti-predmety-2-uroven,hard,3.9381348490715027
130,"Give me the _ size, please.",medium,vlastnosti-predmety-2-uroven,medium,3.9381348490715027
130,I'm too _ to be a basketball player.,short,vlastnosti-predmety-2-uroven,short,3.9381348490715027
131,I work at school. I am a _ .,teacher,zamestnani-2-uroven,teacher,3.470788389444351
131,I deliver letters to people. I am a _ .,postman,zamestnani-2-uroven,postman,3.470788389444351
131,We need some meat. Let's go to _ 's.,butcher,zamestnani-2-uroven,butcher,3.470788389444351
131,I would like to order a pizza. Where is the _ ?,waiter,zamestnani-2-uroven,waiter,3.470788389444351
132,I broke my glasses. I should see an _ .,optician,zamestnani-2-uroven,optician,4.993104636669159
132,J. K. Rowling is a _ . She wrote Harry Potter.,writer,zamestnani-2-uroven,writer,4.993104636669159
132,I have a toothache. I should see a _ .,dentist,zamestnani-2-uroven,dentist,4.993104636669159
132,The _ rescued a boy from the burning house.,firefighter,zamestnani-2-uroven,firefighter,4.993104636669159
133,Marek is a jazz _ .,musician,zamestnani-2-uroven,musician,5.362795472145081
133,The _ took me to the hotel.,taxi-driver,zamestnani-2-uroven,taxi-driver,5.362795472145081
133,You should see a _ about that cough.,doctor,zamestnani-2-uroven,doctor,5.362795472145081
133,He is a famous _ . The dishes he makes are delicious.,cook,zamestnani-2-uroven,cook,5.362795472145081
134,I asked my _ to cut my hair short.,hairdresser,zamestnani-2-uroven,nurse,8.652081489562988
134,She worked as a _ in a hospital.,nurse,zamestnani-2-uroven,hairdresser,8.652081489562988
134,When is the _ coming to repair the shower?,plumber,zamestnani-2-uroven,plumber,8.652081489562988
134, _ is in charge of school.,Headteacher,zamestnani-2-uroven,Headteacher,8.652081489562988
135,These tomatoes were grown by local _ .,farmers,zamestnani-2-uroven,farmers,5.68186891078949
135,"He is in an army, he is a _ .",soldier,zamestnani-2-uroven,soldier,5.68186891078949
135,This _ is a member of our government.,politician,zamestnani-2-uroven,politician,5.68186891078949
135,The lights don't work. We should call an _ .,electrician,zamestnani-2-uroven,electrician,5.68186891078949
136,He owns an online shop. He is a _ .,bookseller,zamestnani-2-uroven,bookseller,4.672614812850952
136,The poems of this _ are known all over the world.,poet,zamestnani-2-uroven,poet,4.672614812850952
136,I need a personal _ to keep fit.,trainer,zamestnani-2-uroven,trainer,4.672614812850952
136,The _ decided that the thief was guilty.,judge,zamestnani-2-uroven,judge,4.672614812850952
137,A _ performs religious duties.,priest,zamestnani-2-uroven,priest,3.5195393562316895
137,He is the best _ in Hollywood today.,actor,zamestnani-2-uroven,actor,3.5195393562316895
137,I love the pictures he takes. He is the best _ .,photographer,zamestnani-2-uroven,photographer,3.5195393562316895
137,He works in a lab. He is a _ .,scientist,zamestnani-2-uroven,scientist,3.5195393562316895
138,The _ planted new trees in the park.,gardener,zamestnani-2-uroven,baker,5.359487533569336
138,The _ caught a huge fish yesterday.,fisherman,zamestnani-2-uroven,fisherman,5.359487533569336
138,We got her a cake from the _ 's across the street.,baker,zamestnani-2-uroven,gardener,5.359487533569336
138,The _ were tired after the performance.,dancers,zamestnani-2-uroven,dancers,5.359487533569336
139,He is a _ of a lorry.,driver,zamestnani-2-uroven,driver,4.7378623485565186
139,The _ advised me to invest the money.,banker,zamestnani-2-uroven,banker,4.7378623485565186
139,Julia Roberts is my favourite _ .,actress,zamestnani-2-uroven,actress,4.7378623485565186
139,Mikoláš Aleš was a Czech _ .,painter,zamestnani-2-uroven,painter,4.7378623485565186
140,Tomáš Baťa was a Czech _ .,shoemaker,zamestnani-2-uroven,shoemaker,7.438602328300476
140, _ study reactions of chemicals.,Chemists,zamestnani-2-uroven,Chemists,7.438602328300476
140,That was an excellent meal! My compliments to the _ .,chef,zamestnani-2-uroven,chef,7.438602328300476
140,I was stopped by a _ . I was driving too fast.,policeman,zamestnani-2-uroven,policeman,7.438602328300476
141,The _ repaired my car.,mechanic,zamestnani-2-uroven,mechanic,4.890989184379578
141,He is the best _ in the shop. He has already sold five computers today.,salesman,zamestnani-2-uroven,salesman,4.890989184379578
141,All these pictures were painted by local _ .,artists,zamestnani-2-uroven,artists,4.890989184379578
141,The _ has just emptied the letterbox.,postwoman,zamestnani-2-uroven,postwoman,4.890989184379578
142,The _ told us that we were going to land.,pilot,zamestnani-2-uroven,pilot,5.103605031967163
142,The _ followed the thief.,policewoman,zamestnani-2-uroven,policewoman,5.103605031967163
142,"Tom is a _ . He studies the human mind, emotions and behaviour.",psychologist,zamestnani-2-uroven,psychologist,5.103605031967163
142,He was a successful _ . He became the leader of the company.,businessman,zamestnani-2-uroven,businessman,5.103605031967163
143,Can you hand me the _ ? I need to peel a cucumber.,peeler,kuchyn-2-uroven,peeler,5.375672161579132
143,Can you put the dirty plates into the _ ?,dishwasher,kuchyn-2-uroven,dishwasher,5.375672161579132
143,Where are the kitchen _ ? I need to weigh the ingredients.,scales,kuchyn-2-uroven,scales,5.375672161579132
143,Cut the vegetables on a _ .,chopping board,kuchyn-2-uroven,chopping board,5.375672161579132
144,Can you dry the dishes with a _ ?,tea towel,kuchyn-2-uroven,tea towel,5.870255708694458
144,We ate with _ in the Vietnamese restaurant.,chopsticks,kuchyn-2-uroven,chopsticks,5.870255708694458
144,We can put some cheese in the pasta. Where is the cheese _ ?,grater,kuchyn-2-uroven,grater,5.870255708694458
144,Could you put these bananas in the fruit _ ?,bowl,kuchyn-2-uroven,bowl,5.870255708694458
145,I cut myself with that big _ .,knife,kuchyn-2-uroven,knife,4.600167095661163
145,I filled a large _ with salted water and brought it to the boil.,pot,kuchyn-2-uroven,pot,4.600167095661163
145,Why don't you drink your milkshake through a _ ?,straw,kuchyn-2-uroven,straw,4.600167095661163
145,I will heat the milk in the _ .,microwave,kuchyn-2-uroven,microwave,4.600167095661163
146,There is a lot of dirty dishes in the _ .,sink,kuchyn-2-uroven,sink,4.596833765506744
146,The toast popped up from the _ .,toaster,kuchyn-2-uroven,toaster,4.596833765506744
146,Do you want a _ of coffee?,cup,kuchyn-2-uroven,cup,4.596833765506744
146,"Before you eat the soup, stir it with your _ .",spoon,kuchyn-2-uroven,spoon,4.596833765506744
147,Don't forget to put the milk back in the _ .,fridge,kuchyn-2-uroven,fridge,4.752229690551758
147,I will bake the cake in the _ for 30 minutes.,oven,kuchyn-2-uroven,oven,4.752229690551758
147,"To open the kidney beans, you have to use a _ .",can opener,kuchyn-2-uroven,can opener,4.752229690551758
147,"Your mouth is dirty, use the _ .",napkin,kuchyn-2-uroven,napkin,4.752229690551758
148,Have you got a gas or electric _ ?,cooker,kuchyn-2-uroven,cooker,4.67033925652504
148,Do you know how to use a knife and _ ?,fork,kuchyn-2-uroven,fork,4.67033925652504
148,My _ is excellent. I don't need to use much fat for frying.,frying pan,kuchyn-2-uroven,frying pan,4.67033925652504
148,Do you want a cup of tea? The _ is boiling.,kettle,kuchyn-2-uroven,kettle,4.67033925652504
149,"If you want to make mashed potatoes, you need a _ .",potato masher,kuchyn-2-uroven,potato masher,5.7845577001571655
149,There is still a lot of food on your _ .,plate,kuchyn-2-uroven,plate,5.7845577001571655
149,Use a _ to drain the pasta.,strainer,kuchyn-2-uroven,strainer,5.7845577001571655
149,Would you like a _ of water?,glass,kuchyn-2-uroven,glass,5.7845577001571655
150,Turn the _ off.,tap,kuchyn-2-uroven,tap,6.92518675327301
150,We carried food in a shopping _ .,basket,kuchyn-2-uroven,basket,6.92518675327301
150,I used an _ to take the cake out of the oven.,oven glove,kuchyn-2-uroven,oven glove,6.92518675327301
150,The waiter was carrying a _ of drinks.,tray,kuchyn-2-uroven,tray,6.92518675327301
151, _ hung from the roof.,Icicles,pocasi-2-uroven,Icicles,6.591227293014526
151,"We could see a _ because the rain was falling, and the sun was shining at the same time.",rainbow,pocasi-2-uroven,rainbow,6.591227293014526
151, _ is the season of the year lasting from March to June.,Spring,pocasi-2-uroven,Spring,6.591227293014526
151,Can you see the airplane high up in the _ ?,sky,pocasi-2-uroven,sky,6.591227293014526
152, _ can happen during heavy rains.,Floods,pocasi-2-uroven,Floods,6.882927417755127
152,We couldn't see anything in the _ .,fog,pocasi-2-uroven,fog,6.882927417755127
152,The weather _ said it was going to snow later today.,forecast,pocasi-2-uroven,forecast,6.882927417755127
