problem,sentence,solutions,fullname,pred,certainty
95,Our _ likes to climb on everything.,goat,zvirata-mix-2-uroven,goat,0.1623796874068189
96,A baby cat is called _ .,kitten,zvirata-mix-2-uroven,kitten,0.08344689664913148
96,There is a _ guarding the house.,dog,zvirata-mix-2-uroven,dog,0.08344689664913148
96,A _ will eat almost anything.,pig,zvirata-mix-2-uroven,pig,0.08344689664913148
96,A _ can swim very well.,goose,zvirata-mix-2-uroven,goose,0.08344689664913148
97,A male horse is called _ .,stallion,zvirata-mix-3-uroven,stallion,0.1286261726507915
97,A female horse is called _ .,mare,zvirata-mix-3-uroven,mare,0.1286261726507915
97,A male goat is called _ .,billy goat,zvirata-mix-3-uroven,billy goat,0.1286261726507915
97,A female pig is called _ .,sow,zvirata-mix-3-uroven,sow,0.1286261726507915
98,A baby goat is called _ . ,kid goat,zvirata-mix-2-uroven,kid goat,0.10679095266293626
98,A baby horse is called _ .,foal,zvirata-mix-2-uroven,foal,0.10679095266293626
98,A baby cow is called _ . ,calf,zvirata-mix-2-uroven,calf,0.10679095266293626
98,A baby pig is called _ .,piglet,zvirata-mix-2-uroven,piglet,0.10679095266293626
110,You need to _ salt and pepper.,add,cin-domacnost-2-uroven,add,0.28417350034526945
110,I will _ the lemons.,squeeze,cin-domacnost-2-uroven,squeeze,0.28417350034526945
110,Will you _ this picture on the wall?,hang,cin-domacnost-2-uroven,hang,0.28417350034526945
110,She has to _ the plants.,water,cin-domacnost-2-uroven,water,0.28417350034526945
111,Let’s _ some dinner.,cook,cin-domacnost-2-uroven,cook,0.3323691782507187
111,You should _ it in cold water,soak,cin-domacnost-2-uroven,soak,0.3323691782507187
111,I don’t want to _ the sweater.,wear,cin-domacnost-2-uroven,wear,0.3323691782507187
111,We will _ a car.,rent,cin-domacnost-2-uroven,rent,0.3323691782507187
112,My dad will _ the meat.,grill,cin-domacnost-2-uroven,grill,0.24121684235018784
112,Do you _ this house?,own,cin-domacnost-2-uroven,own,0.24121684235018784
112,He needs to _ the broken TV.,repair,cin-domacnost-2-uroven,repair,0.24121684235018784
112,"Please, _ this mess.",clean,cin-domacnost-2-uroven,clean,0.24121684235018784
113,I have a lot of clothes to _ .,iron,cin-domacnost-2-uroven,iron,0.2779284825048888
113,She is going to _ a cake for you.,bake,cin-domacnost-2-uroven,bake,0.2779284825048888
113,He wants to _ the seeds.,plant,cin-domacnost-2-uroven,plant,0.2779284825048888
113,I still have to _ my bags.,pack,cin-domacnost-2-uroven,pack,0.2779284825048888
114,Can you _ this for me?,cut,cin-domacnost-2-uroven,cut,0.093940578956769
114,I will _ you some hot tea.,pour,cin-domacnost-2-uroven,pour,0.093940578956769
114,You should _ the food first.,heat,cin-domacnost-2-uroven,heat,0.093940578956769
114,He can _ the onion.,chop,cin-domacnost-2-uroven,chop,0.093940578956769
115,Do they know how to _ ?,sew,cin-domacnost-2-uroven,sew,0.2941985422176133
115,Don’t _ the meat.,fry,cin-domacnost-2-uroven,fry,0.2941985422176133
115,Spices are used to _ the food.,season,cin-domacnost-2-uroven,season,0.2941985422176133
115,The flowers should _ soon.,bloom,cin-domacnost-2-uroven,bloom,0.2941985422176133
116,"Please, _ these documents for me.",copy,cin-domacnost-2-uroven,copy,0.21273279582447244
116,Let the soup _ for half an hour.,simmer,cin-domacnost-2-uroven,simmer,0.21273279582447244
116,I will _ the candles.,light,cin-domacnost-2-uroven,light,0.21273279582447244
116,You should _ them in a cellar.,store,cin-domacnost-2-uroven,store,0.21273279582447244
116,We often _ online.,shop,cin-domacnost-2-uroven,shop,0.21273279582447244
117,You can _ the drinks in the fridge.,cool,cin-domacnost-2-uroven,cool,0.11820991496737565
117,Do you want to _ this picture?,colour,cin-domacnost-2-uroven,colour,0.11820991496737565
117,You should _ it before using.,shake,cin-domacnost-2-uroven,shake,0.11820991496737565
117,I will have to _ my own paint.,mix,cin-domacnost-2-uroven,mix,0.11820991496737565
118,Our neighbours don't have any money. They are _ .,poor,vlastnosti-lidi-2-uroven,poor,0.17580300318879347
118,Your new boyfriend is so _ .,charming,vlastnosti-lidi-2-uroven,charming,0.17580300318879347
118,Tammy paints a lot. She is really _ .,imaginative,vlastnosti-lidi-2-uroven,imaginative,0.17580300318879347
118,There is some _ person shouting outside.,angry,vlastnosti-lidi-2-uroven,angry,0.17580300318879347
119,You are too _ to drive a car.,young,vlastnosti-lidi-2-uroven,young,0.1572714867685228
119,I know him! He’s a _ singer!,famous,vlastnosti-lidi-2-uroven,famous,0.1572714867685228
119,He can be really _ sometimes.,crazy,vlastnosti-lidi-2-uroven,crazy,0.1572714867685228
119,She wants to know the answer. She is very _ .,curious,vlastnosti-lidi-2-uroven,curious,0.1572714867685228
120,They will be alright. They are _ people.,responsible,vlastnosti-lidi-2-uroven,responsible,0.19203763245850689
120,Are you still _ about it?,sad,vlastnosti-lidi-2-uroven,sad,0.19203763245850689
120,Believe in yourself! Be more _ !,confident,vlastnosti-lidi-2-uroven,confident,0.19203763245850689
120,Mike is so _ . He only talks about ice hockey.,boring,vlastnosti-lidi-2-uroven,boring,0.19203763245850689
121,I love listening to her! She is so _ .,interesting,vlastnosti-lidi-2-uroven,interesting,0.39245349878373076
121,I’m too _ for this.,old,vlastnosti-lidi-2-uroven,old,0.39245349878373076
121,His brother is a _ businessman.,successful,vlastnosti-lidi-2-uroven,successful,0.39245349878373076
121,"Please, be _ out there.",careful,vlastnosti-lidi-2-uroven,careful,0.39245349878373076
122,I like them! They are all very _ .,friendly,vlastnosti-lidi-2-uroven,friendly,0.10391146447473061
122,Jim draws all the time. He’s so _ .,creative,vlastnosti-lidi-2-uroven,creative,0.10391146447473061
122,Don’t trust him. He is a _ person.,horrible,vlastnosti-lidi-2-uroven,horrible,0.10391146447473061
122,My daughter is very _ . You should hear her talk.,amusing,vlastnosti-lidi-2-uroven,amusing,0.10391146447473061
123,She does well in school. She’s very _ .,clever,vlastnosti-lidi-2-uroven,clever,0.09501477987020127
123,There are _ criminals in the streets.,dangerous,vlastnosti-lidi-2-uroven,dangerous,0.09501477987020127
123,Tom saved us! He is very _ .,brave,vlastnosti-lidi-2-uroven,brave,0.09501477987020127
123,He didn’t mention he won because he’s _ .,humble,vlastnosti-lidi-2-uroven,humble,0.09501477987020127
124,They are such a _ couple. They never fight.,happy,vlastnosti-lidi-2-uroven,happy,0.17693664550879099
124,You shouldn’t say that someone is _ .,ugly,vlastnosti-lidi-2-uroven,ugly,0.17693664550879099
124,Barry thinks she’s _ . He will ask her on a date.,attractive,vlastnosti-lidi-2-uroven,attractive,0.17693664550879099
124,People who beat animals are _ .,cruel,vlastnosti-lidi-2-uroven,cruel,0.17693664550879099
125,Of course they are _ . Have you seen their house?,rich,vlastnosti-lidi-2-uroven,rich,0.10625341698502866
125,She can wear anything. She’s very _ .,thin,vlastnosti-lidi-2-uroven,thin,0.10625341698502866
125,Thank you for the advice! You are very _ .,helpful,vlastnosti-lidi-2-uroven,helpful,0.10625341698502866
125,Your parents are quite _ .,agreeable,vlastnosti-lidi-2-uroven,agreeable,0.10625341698502866
126,I didn’t buy anything. The shop was _ .,closed,vlastnosti-predmety-2-uroven,closed,0.2144425444479874
126,Our house has six rooms. It’s really _ .,big,vlastnosti-predmety-2-uroven,big,0.2144425444479874
126,Be careful. The knife is _ .,sharp,vlastnosti-predmety-2-uroven,sharp,0.2144425444479874
126,There is a _ floor in my room.,wooden,vlastnosti-predmety-2-uroven,wooden,0.2144425444479874
127,These shoes are too _ for me.,small,vlastnosti-predmety-2-uroven,small,0.21525075734108523
127,The car is _ . There is no one in it.,empty,vlastnosti-predmety-2-uroven,empty,0.21525075734108523
127,I washed my hands. Now they are _ .,clean,vlastnosti-predmety-2-uroven,clean,0.21525075734108523
127,I like Mary. She is _ to me.,nice,vlastnosti-predmety-2-uroven,nice,0.21525075734108523
128,I can't carry it. It's too _ .,heavy,vlastnosti-predmety-2-uroven,heavy,0.13895204445725537
128,My mum has _ hair.,long,vlastnosti-predmety-2-uroven,long,0.13895204445725537
128,The water is very _ here.,deep,vlastnosti-predmety-2-uroven,deep,0.13895204445725537
128,All my clothes are _ .,dirty,vlastnosti-predmety-2-uroven,dirty,0.13895204445725537
129,It's _ . It doesn't weigh anything.,light,vlastnosti-predmety-2-uroven,light,0.1518439573261514
129,I don't want to eat. I'm _ .,full,vlastnosti-predmety-2-uroven,full,0.1518439573261514
129,Is the window _ ?,open,vlastnosti-predmety-2-uroven,open,0.1518439573261514
129,The ball is _ .,round,vlastnosti-predmety-2-uroven,round,0.1518439573261514
130,Your skin is so _ .,smooth,vlastnosti-predmety-2-uroven,smooth,0.17232296160683422
130,He can't do it. It's too _ for him.,hard,vlastnosti-predmety-2-uroven,hard,0.17232296160683422
130,"Give me the _ size, please.",medium,vlastnosti-predmety-2-uroven,medium,0.17232296160683422
130,I'm too _ to be a basketball player.,short,vlastnosti-predmety-2-uroven,short,0.17232296160683422
131,I work at school. I am a _ .,teacher,zamestnani-2-uroven,teacher,0.11932201465422777
131,I deliver letters to people. I am a _ .,postman,zamestnani-2-uroven,postman,0.11932201465422777
131,We need some meat. Let's go to _ 's.,butcher,zamestnani-2-uroven,butcher,0.11932201465422777
131,I would like to order a pizza. Where is the _ ?,waiter,zamestnani-2-uroven,waiter,0.11932201465422777
132,I broke my glasses. I should see an _ .,optician,zamestnani-2-uroven,optician,0.31172591339269873
132,J. K. Rowling is a _ . She wrote Harry Potter.,writer,zamestnani-2-uroven,writer,0.31172591339269873
132,I have a toothache. I should see a _ .,dentist,zamestnani-2-uroven,dentist,0.31172591339269873
132,The _ rescued a boy from the burning house.,firefighter,zamestnani-2-uroven,firefighter,0.31172591339269873
133,Marek is a jazz _ .,musician,zamestnani-2-uroven,musician,0.2883680721513486
133,The _ took me to the hotel.,taxi-driver,zamestnani-2-uroven,taxi-driver,0.2883680721513486
133,You should see a _ about that cough.,doctor,zamestnani-2-uroven,doctor,0.2883680721513486
133,He is a famous _ . The dishes he makes are delicious.,cook,zamestnani-2-uroven,cook,0.2883680721513486
134,I asked my _ to cut my hair short.,hairdresser,zamestnani-2-uroven,nurse,0.18252079898473791
134,She worked as a _ in a hospital.,nurse,zamestnani-2-uroven,hairdresser,0.18252079898473791
134,When is the _ coming to repair the shower?,plumber,zamestnani-2-uroven,plumber,0.18252079898473791
134, _ is in charge of school.,Headteacher,zamestnani-2-uroven,Headteacher,0.18252079898473791
135,These tomatoes were grown by local _ .,farmers,zamestnani-2-uroven,farmers,0.3690097184699917
135,"He is in an army, he is a _ .",soldier,zamestnani-2-uroven,soldier,0.3690097184699917
135,This _ is a member of our government.,politician,zamestnani-2-uroven,politician,0.3690097184699917
135,The lights don't work. We should call an _ .,electrician,zamestnani-2-uroven,electrician,0.3690097184699917
136,He owns an online shop. He is a _ .,bookseller,zamestnani-2-uroven,bookseller,0.24612391044068804
136,The poems of this _ are known all over the world.,poet,zamestnani-2-uroven,poet,0.24612391044068804
136,I need a personal _ to keep fit.,trainer,zamestnani-2-uroven,trainer,0.24612391044068804
136,The _ decided that the thief was guilty.,judge,zamestnani-2-uroven,judge,0.24612391044068804
137,A _ performs religious duties.,priest,zamestnani-2-uroven,priest,0.22558919905020272
137,He is the best _ in Hollywood today.,actor,zamestnani-2-uroven,actor,0.22558919905020272
137,I love the pictures he takes. He is the best _ .,photographer,zamestnani-2-uroven,photographer,0.22558919905020272
137,He works in a lab. He is a _ .,scientist,zamestnani-2-uroven,scientist,0.22558919905020272
138,The _ planted new trees in the park.,gardener,zamestnani-2-uroven,baker,0.14812615741399274
138,The _ caught a huge fish yesterday.,fisherman,zamestnani-2-uroven,fisherman,0.14812615741399274
138,We got her a cake from the _ 's across the street.,baker,zamestnani-2-uroven,gardener,0.14812615741399274
138,The _ were tired after the performance.,dancers,zamestnani-2-uroven,dancers,0.14812615741399274
139,He is a _ of a lorry.,driver,zamestnani-2-uroven,driver,0.2748709618260973
139,The _ advised me to invest the money.,banker,zamestnani-2-uroven,banker,0.2748709618260973
139,Julia Roberts is my favourite _ .,actress,zamestnani-2-uroven,actress,0.2748709618260973
139,Mikoláš Aleš was a Czech _ .,painter,zamestnani-2-uroven,painter,0.2748709618260973
140,Tomáš Baťa was a Czech _ .,shoemaker,zamestnani-2-uroven,shoemaker,0.35076794045206905
140, _ study reactions of chemicals.,Chemists,zamestnani-2-uroven,Chemists,0.35076794045206905
140,That was an excellent meal! My compliments to the _ .,chef,zamestnani-2-uroven,chef,0.35076794045206905
140,I was stopped by a _ . I was driving too fast.,policeman,zamestnani-2-uroven,policeman,0.35076794045206905
141,The _ repaired my car.,mechanic,zamestnani-2-uroven,mechanic,0.35354838072814543
141,He is the best _ in the shop. He has already sold five computers today.,salesman,zamestnani-2-uroven,salesman,0.35354838072814543
141,All these pictures were painted by local _ .,artists,zamestnani-2-uroven,artists,0.35354838072814543
141,The _ has just emptied the letterbox.,postwoman,zamestnani-2-uroven,postwoman,0.35354838072814543
142,The _ told us that we were going to land.,pilot,zamestnani-2-uroven,pilot,0.13823505573740233
142,The _ followed the thief.,policewoman,zamestnani-2-uroven,policewoman,0.13823505573740233
142,"Tom is a _ . He studies the human mind, emotions and behaviour.",psychologist,zamestnani-2-uroven,psychologist,0.13823505573740233
142,He was a successful _ . He became the leader of the company.,businessman,zamestnani-2-uroven,businessman,0.13823505573740233
143,Can you hand me the _ ? I need to peel a cucumber.,peeler,kuchyn-2-uroven,peeler,0.28174565547017866
143,Can you put the dirty plates into the _ ?,dishwasher,kuchyn-2-uroven,dishwasher,0.28174565547017866
143,Where are the kitchen _ ? I need to weigh the ingredients.,scales,kuchyn-2-uroven,scales,0.28174565547017866
143,Cut the vegetables on a _ .,chopping board,kuchyn-2-uroven,chopping board,0.28174565547017866
144,Can you dry the dishes with a _ ?,tea towel,kuchyn-2-uroven,tea towel,0.1297541752183893
144,We ate with _ in the Vietnamese restaurant.,chopsticks,kuchyn-2-uroven,chopsticks,0.1297541752183893
144,We can put some cheese in the pasta. Where is the cheese _ ?,grater,kuchyn-2-uroven,grater,0.1297541752183893
144,Could you put these bananas in the fruit _ ?,bowl,kuchyn-2-uroven,bowl,0.1297541752183893
145,I cut myself with that big _ .,knife,kuchyn-2-uroven,knife,0.36044919246637014
145,I filled a large _ with salted water and brought it to the boil.,pot,kuchyn-2-uroven,pot,0.36044919246637014
145,Why don't you drink your milkshake through a _ ?,straw,kuchyn-2-uroven,straw,0.36044919246637014
145,I will heat the milk in the _ .,microwave,kuchyn-2-uroven,microwave,0.36044919246637014
146,There is a lot of dirty dishes in the _ .,sink,kuchyn-2-uroven,sink,0.18040125780110183
146,The toast popped up from the _ .,toaster,kuchyn-2-uroven,toaster,0.18040125780110183
146,Do you want a _ of coffee?,cup,kuchyn-2-uroven,cup,0.18040125780110183
146,"Before you eat the soup, stir it with your _ .",spoon,kuchyn-2-uroven,spoon,0.18040125780110183
147,Don't forget to put the milk back in the _ .,fridge,kuchyn-2-uroven,fridge,0.17588799185787846
147,I will bake the cake in the _ for 30 minutes.,oven,kuchyn-2-uroven,oven,0.17588799185787846
147,"To open the kidney beans, you have to use a _ .",can opener,kuchyn-2-uroven,can opener,0.17588799185787846
147,"Your mouth is dirty, use the _ .",napkin,kuchyn-2-uroven,napkin,0.17588799185787846
148,Have you got a gas or electric _ ?,cooker,kuchyn-2-uroven,cooker,0.2201925933381212
148,Do you know how to use a knife and _ ?,fork,kuchyn-2-uroven,fork,0.2201925933381212
148,My _ is excellent. I don't need to use much fat for frying.,frying pan,kuchyn-2-uroven,frying pan,0.2201925933381212
148,Do you want a cup of tea? The _ is boiling.,kettle,kuchyn-2-uroven,kettle,0.2201925933381212
149,"If you want to make mashed potatoes, you need a _ .",potato masher,kuchyn-2-uroven,potato masher,0.3029055882896362
149,There is still a lot of food on your _ .,plate,kuchyn-2-uroven,plate,0.3029055882896362
149,Use a _ to drain the pasta.,strainer,kuchyn-2-uroven,strainer,0.3029055882896362
149,Would you like a _ of water?,glass,kuchyn-2-uroven,glass,0.3029055882896362
150,Turn the _ off.,tap,kuchyn-2-uroven,tap,0.39977142478345035
150,We carried food in a shopping _ .,basket,kuchyn-2-uroven,basket,0.39977142478345035
150,I used an _ to take the cake out of the oven.,oven glove,kuchyn-2-uroven,oven glove,0.39977142478345035
150,The waiter was carrying a _ of drinks.,tray,kuchyn-2-uroven,tray,0.39977142478345035
