id;sentence;sentenceForeign;words;sound;visible;created
70;{"sentences":[{"sentence":"All the students were wearing black _ .","translation":"Všichni studenti na sobě měli černá *trička*.","solution":["T-shirts"],"distractors":[]},{"sentence":"He held her by the _ .","translation":"Držel ji za *rukáv*.","solution":["sleeve"],"distractors":[]},{"sentence":"There is a hole in his _ .","translation":"Má v *ponožce* díru.","solution":["sock"],"distractors":[]},{"sentence":"Do I need a _ ?","translation":"Potřebuji *kravatu*?","solution":["tie"],"distractors":[]}]};;;;1;2019-06-07 15:48:21
71;{"sentences":[{"sentence":"It looks like a fish _ got stuck in my throat.","translation":"Zdá se, že se mi v krku zasekla rybí *kost*.","solution":["bone"],"distractors":[]},{"sentence":"Humans have very large _ .","translation":"Lidé mají velké *mozky*.","solution":["brains"],"distractors":[]},{"sentence":"Tom apologized for stepping on my _ .","translation":"Tom se omluvil za to, že mi šlápl na *nohu*.","solution":["foot"],"distractors":[]},{"sentence":"The human _ consists of 23 bones.","translation":"Lidská *lebka* se skládá z 23 kostí.","solution":["skull"],"distractors":[]}]};;;;1;2019-06-07 15:49:21
72;{"sentences":[{"sentence":"Keep your _ out of my business.","translation":"Nestrkej *nos* do mých věcí.","solution":["nose"],"distractors":[]},{"sentence":"Tom is biting his _ .","translation":"Tom si okusuje *nehty*.","solution":["nails"],"distractors":[]},{"sentence":"I bit my _ .","translation":"Kousl jsem se do *rtu*.","solution":["lip"],"distractors":[]},{"sentence":"He ran his _ through her hair.","translation":"Pročísl *prsty* její vlasy.","solution":["fingers"],"distractors":[]}]};;;;0;2019-06-07 15:49:22
73;{"sentences":[{"sentence":"She never paints her _ red.","translation":"Nikdy si nemaluje *rty* na červeno.","solution":["lips"],"distractors":[]},{"sentence":"The back of my _ hurts.","translation":"Bolí mě vzadu na *krku*.","solution":["neck"],"distractors":[]},{"sentence":"Mary has blue _ .","translation":"Mary má *modré* oči.","solution":["eyes"],"distractors":[]},{"sentence":"I have tennis _ .","translation":"Mám tenisový *loket*.","solution":["elbow"],"distractors":[]}]};;;;1;2019-06-07 15:49:22
74;{"sentences":[{"sentence":"I kissed her on her _ .","translation":"Políbil jsem ji na *čelo*.","solution":["forehead"],"distractors":[]},{"sentence":"You should not drink on an empty _ .","translation":"Neměli byste pít na prázdný *žaludek*.","solution":["stomach"],"distractors":[]},{"sentence":"Her _ is as white as snow.","translation":"Její *kůže* je bílá jako sníh.","solution":["skin"],"distractors":[]},{"sentence":"Tom hurt his _ .","translation":"Tom si poranil *koleno*.","solution":["knee"],"distractors":[]}]};;;;1;2019-06-07 15:49:22
75;{"sentences":[{"sentence":"Wash your _ and hands.","translation":"Omyj si *obličej* a ruce.","solution":["face"],"distractors":[]},{"sentence":"I had a _ pulled.","translation":"Vytáhli mi *zub*.","solution":["tooth"],"distractors":[]},{"sentence":"Mary had her _ read.","translation":"Mary si nechala číst z *ruky*.","solution":["palm"],"distractors":[]},{"sentence":"Alcohol damages the _ .","translation":"Alkohol poškozuje *játra*.","solution":["liver"],"distractors":[]}]};;;;1;2019-06-07 15:49:22
76;{"sentences":[{"sentence":"How do you _ that in German?","translation":"Jak se to *řekne* německy?","solution":["say"],"distractors":[]},{"sentence":"You should _ the weather before you go out.","translation":"Měl bys *zkontrolovat* počasí, než půjdeš ven.","solution":["check"],"distractors":[]},{"sentence":"I _ your help.","translation":"*Cením si* tvé pomoci.","solution":["appreciate"],"distractors":[]},{"sentence":"He doesn't have a job. He needs to _ for money.","translation":"Nemá práci. Musí *žebrat* o peníze.","solution":["beg"],"distractors":[]}]};;;;1;2019-06-09 11:32:17
77;{"sentences":[{"sentence":"Can she _ this book? ","translation":"Může si *půjčit* tuhle knížku?","solution":["borrow"],"distractors":[]},{"sentence":"I would like to _ that we are coming. ","translation":"Chtěl bych *potvrdit*, že přijdeme.","solution":["confirm"],"distractors":[]},{"sentence":"They _ with you. ","translation":"*Nesouhlasí* s tebou.","solution":["disagree"],"distractors":[]},{"sentence":"You should _ these cards into two groups.","translation":"Měl bys *rozdělit* tyhle kartičky do dvou skupin.","solution":["divide"],"distractors":[]}]};;;;1;2019-06-09 11:32:17
78;{"sentences":[{"sentence":"Will you _ us for dinner tonight?","translation":"*Přidáte* se k nám dnes večer na večeři?","solution":["join"],"distractors":[]},{"sentence":"Did you _ when he fell?","translation":"*Všiml* sis toho, když spadnul?","solution":["notice"],"distractors":[]},{"sentence":"Visitors have to _ a permit.","translation":"Návštěvníci jsou povinni *získat* povolení.","solution":["obtain"],"distractors":[]},{"sentence":"Let's _ we are rich!","translation":"*Předstírejme*, že jsme bohatí.","solution":["pretend"],"distractors":[]}]};;;;1;2019-06-09 11:32:17
79;{"sentences":[{"sentence":"You should _ the package in three days.","translation":"Ten balík byste měli *obdržet* do tří dnů.","solution":["receive"],"distractors":[]},{"sentence":"She shouldn't _ at strangers.","translation":"Neměla by *kričet* na cizí lidi.","solution":["shout"],"distractors":[]},{"sentence":"The doctor will _ their wounds.","translation":"Lékař *prohlédne* jejich zranění.","solution":["examine"],"distractors":[]},{"sentence":"How do you _ his behaviour?","translation":"Jak si *vykládáte* jeho chování?","solution":["interpret"],"distractors":[]}]};;;;1;2019-06-09 11:32:17
80;{"sentences":[{"sentence":"If you're happy and you know it _ your hands!","translation":"Když jsi šťastný a víš to, *zatleskej*!","solution":["clap"],"distractors":[]},{"sentence":"It's not far. We can _ there.","translation":"Není to daleko. Můžeme tam *jít pěšky*.","solution":["walk"],"distractors":[]},{"sentence":"They can't _ on the bed.","translation":"Nemůžou *skákat* po posteli.","solution":["jump"],"distractors":[]},{"sentence":"You should definitely _ tomorrow!","translation":"Rozhodně byste měli zítra *přijít*!","solution":["come"],"distractors":[]},{"sentence":"Be careful not to _ the glass.","translation":"Opatrně, abys *neupustila* tu skleničku.","solution":["drop"],"distractors":[]}]};;;;1;2019-06-09 11:33:10
81;{"sentences":[{"sentence":"When did you _ here?","translation":"Kdy jste sem *dorazili*?","solution":["arrive"],"distractors":[]},{"sentence":"Don't _ over the railing.","translation":"*Neohýbej* se přes to zábradlí.","solution":["bend"],"distractors":[]},{"sentence":"They like to _ down the street, playing soldiers.","translation":"Rádi *pochodují* ulicí a hrají si na vojáky.","solution":["march"],"distractors":[]},{"sentence":"Sometimes I _ him on the street.","translation":"Někdy ho *minu* na ulici.","solution":["pass"],"distractors":[]},{"sentence":"Your temperature shouldn't _ anymore.","translation":"Vaše teplota by už neměla *stoupat*.","solution":["rise"],"distractors":[]}]};;;;1;2019-06-09 11:33:10
82;{"sentences":[{"sentence":"If you are careful, you can _ right past them.","translation":"Když budeš opatrná, můžeš *proklouznout* přímo kolem nich.","solution":["slip"],"distractors":[]},{"sentence":"Monkeys like to _ on the trees.","translation":"Opice se rády *houpají* na stromech.","solution":["swing"],"distractors":[]},{"sentence":"Please, _ me alone for a moment.","translation":"*Nechte* mě na chvíli osamotě, prosím.","solution":["leave"],"distractors":[]},{"sentence":"Don't _ me with those dirty hands!","translation":"*Nedotýkej* se mě těma špinavýma rukama!","solution":["touch"],"distractors":[]},{"sentence":"I prefer not to _ myself to anything.","translation":"Preferuji se k ničemu *nevázat*.","solution":["bind"],"distractors":[]}]};;;;1;2019-06-09 11:33:10
83;{"sentences":[{"sentence":"We will _ the animals back into the wild.","translation":"Ta zvířata *vypustíme* zpět do divočiny.","solution":["release"],"distractors":[]},{"sentence":"They should _ at some point.","translation":"Někdy by se měli *zjevit*.","solution":["appear"],"distractors":[]},{"sentence":"If it falls into the water, it's going to _ .","translation":"*Potopí* se to, jestli to spadne do vody.","solution":["sink"],"distractors":[]},{"sentence":"We should make up and _ .","translation":"Měli bychom se udobřit a *obejmout*.","solution":["embrace"],"distractors":[]},{"sentence":"She has to _ the laundry first.","translation":"Nejdříve musí to prádlo *roztřídit*.","solution":["sort"],"distractors":[]}]};;;;1;2019-06-09 11:33:10
84;{"sentences":[{"sentence":"We need to _ the costs.","translation":"Musíme *snížit* výdaje.","solution":["cut down"],"distractors":[]},{"sentence":"I will _ the problem.","translation":"Ten problém *prošetřím*.","solution":["look into"],"distractors":[]},{"sentence":"You can not _ to the pressure.","translation":"Nemůžeš *podlehnout* nátlaku.","solution":["give in"],"distractors":[]},{"sentence":"She wants to _ .","translation":"Chce *odejít*.","solution":["go away"],"distractors":[]}]};;;;1;2019-08-16 10:38:56
85;{"sentences":[{"sentence":"You should _ something warm.","translation":"Měl by sis *obléct* něco teplého.","solution":["put on"],"distractors":[]},{"sentence":"I think the car is going to _ soon.","translation":"Myslím, že se to auto brzy *porouchá*.","solution":["break down"],"distractors":[]},{"sentence":"They need to _ of the house.","translation":"Musí se *vystěhovat* z domu.","solution":["move out"],"distractors":[]},{"sentence":"The prisoners should be _ .","translation":"Vězni by měli být *propuštěni*.","solution":["set free"],"distractors":[]}]};;;;1;2019-08-16 10:38:56
86;{"sentences":[{"sentence":"You can’t _ on your colleagues.","translation":"Nemůžeš *pohrdat* svými kolegy. ","solution":["look down"],"distractors":[]},{"sentence":"Please, _ with your exercise.","translation":"*Pokračujte*, prosím, se svým cvičením.","solution":["go on"],"distractors":[]},{"sentence":"She will _ on me. ","translation":"*Položí* mi ten hovor.","solution":["hang up"],"distractors":[]},{"sentence":"We will soon _ of potatoes. ","translation":"Brzo nám *dojdou* brambory.","solution":["run out"],"distractors":[]}]};;;;1;2019-08-16 10:38:56
87;{"sentences":[{"sentence":"She should _ with him.","translation":"Měla by se s ním *rozejít*.","solution":["break up"],"distractors":[]},{"sentence":"He will _ the files.","translation":"Ty dokumenty *projde*.","solution":["look through"],"distractors":[]},{"sentence":"They don’t _ very well.","translation":"Moc si spolu *nevycházejí*.","solution":["get on"],"distractors":[]},{"sentence":"Don’t _ calling him. ","translation":"*Neodkládej* ten telefonát s ním.","solution":["put off"],"distractors":[]}]};;;;1;2019-08-16 10:38:56
88;{"sentences":[{"sentence":"I will _ the page you sent me. ","translation":"*Kouknu* se na tu stránku, co jsi mi poslal.","solution":["check out"],"distractors":[]},{"sentence":"The children will _ faster than you think.","translation":"Děti *vyrostou* rychleji, než si myslíš.","solution":["grow up"],"distractors":[]},{"sentence":"Let’s _ for now.","translation":"Pro teď se *rozdělme*.","solution":["split up"],"distractors":[]},{"sentence":"He needs to _ more if he wants to be in shape.","translation":"Musí více *cvičit* jestli chce být ve formě.","solution":["work out"],"distractors":[]}]};;;;1;2019-08-16 10:38:57
89;{"sentences":[{"sentence":"You shouldn’t _ people who are speaking.","translation":"Neměl by si *skákat do řeči* lidem když mluví.","solution":["cut off"],"distractors":[]},{"sentence":"She wants her dreams to _ . ","translation":"Chce aby se jí *splnili* sny.","solution":["come true"],"distractors":[]},{"sentence":"They are going to _ together next month.","translation":"Příští měsíc se *stěhují* k sobě.","solution":["move in"],"distractors":[]},{"sentence":"I want to _ on an adventure. ","translation":"Chci se *vydat* na dobrodružství.","solution":["set out"],"distractors":[]}]};;;;1;2019-08-16 10:38:57
90;{"sentences":[{"sentence":"He didn’t _ yesterday.","translation":"Včera se tu *neukázal*.","solution":["show up"],"distractors":[]},{"sentence":"I hope it don’t _ as rude.","translation":"Doufám, že to *nevyznělo* drze.","solution":["come across"],"distractors":[]},{"sentence":"Will you _ my cat?","translation":"*Pohlídáš* mi kočku?","solution":["look after"],"distractors":[]},{"sentence":"She _ for a raise.","translation":"*Zažádala* o zvýšení platu.","solution":["put in"],"distractors":[]}]};;;;1;2019-08-16 10:38:57
91;{"sentences":[{"sentence":"It shouldn’t _ the whole population.","translation":"Nemělo by se to *týkat* celé populace.","solution":["cut across"],"distractors":[]},{"sentence":"Don’t forget to _ his number.","translation":"Nezapomeň si *zapsat* jeho číslo.","solution":["put down"],"distractors":[]},{"sentence":"The handle will _ if you force it.","translation":"Ta ručka *odpadne* když budeš moc tlačit.","solution":["come off"],"distractors":[]},{"sentence":"You can _ it in some book.","translation":"Můžeš to *pohledat* v některé knížce.","solution":["look for"],"distractors":[]}]};;;;1;2019-08-16 10:38:57
93;{"sentences":[{"sentence":"Our _ sleeps all day.","translation":"Naše *kočka* celé dny spí. ","solution":["cat"],"distractors":[]},{"sentence":"We keep _ for wool and milk.","translation":"Chováme *ovce* na vlnu a mléko.","solution":["sheep"],"distractors":[]},{"sentence":"You can ride a _ or use it for work.","translation":"Na *koni* můžeš jezdit nebo s ním pracovat.","solution":["horse"],"distractors":[]},{"sentence":"The feather is from that _ .","translation":"To pírko je z té *slepice*.","solution":["chicken"],"distractors":[]}]};;;;1;2019-08-16 11:13:55
94;{"sentences":[{"sentence":"You can give the carrot to the _ .","translation":"Tu mrkev můžeš dát tomu *králíkovi*.","solution":["rabbit"],"distractors":[]},{"sentence":"There is a _ on the pond.","translation":"Na rybníku je *kachna*.","solution":["duck"],"distractors":[]},{"sentence":"The milk comes from this _ .","translation":"To mléko je z této *krávy*.","solution":["cow"],"distractors":[]},{"sentence":"It’s better to use _ for work than for riding. ","translation":"Je lepší *osla* používat na práci než na ježdění.","solution":["donkey"],"distractors":[]}]};;;;1;2019-08-16 11:13:55
